단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
255220,KR7255220006,SG,ST,3.0,0,1009,1025,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1163,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67430,100,20180126,44756,4475668900,12,,0,,N,N,548,-56,-44,35,7,20220930.0,520,,N,N,N
255440,KR7255440000,야스,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8020,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,44880,500,20170929,13058,6569000000,12,,0,,N,N,436,-33,10,10,1,20220930.0,1047,,N,N,N
256150,KR7256150004,한독크린텍,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7410,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,14827,500,20190905,8395,4197500000,12,,0,,N,N,591,51,61,51,10,20221231.0,622,,N,N,N
256630,KR7256630005,포인트엔지니어링,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2090,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,50857,100,20170502,57997,5799707200,12,,0,,N,N,321,30,67,55,9,20220930.0,1212,,N,N,N
256840,KR7256840000,한국비엔씨,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,4055,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1323350,100,20161228,67582,6758248800,12,,0,,N,N,246,-77,-409,-315,-34,20220930.0,2740,,N,N,N
256940,KR7256940008,케이피에스,ST,3.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,382699,500,20170906,18748,9374329000,12,,0,,N,N,100,-44,-38,-38,-8,20220930.0,1717,,N,N,N
257370,KR7257370007,명성티엔에스,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,9210,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20180913,7726,3863078000,12,,0,,N,N,116,-46,-48,-48,-24,20211231.0,711,,N,N,N
257720,KR7257720003,실리콘투,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3240,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1743216,500,20210929,60177,30189340000,12,,0,,N,N,1187,98,119,91,13,20220930.0,1949,,N,N,N
258610,KR7258610005,케일럼,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,132996,500,20170822,22146,11073381000,12,,0,,N,N,637,-36,-34,-31,-6,20220930.0,595,,N,N,N
258790,KR7258790005,소프트캠프,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2070,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,505337,100,20170427,24991,2499128400,12,,0,,N,N,190,13,9,6,5,20221231.0,517,,N,N,N
258830,KR7258830009,세종메디칼,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1575370,100,20180529,55222,5522247600,12,,0,,N,N,122,-27,-37,-21,-5,20220930.0,1767,,N,N,N
259630,KR7259630002,엠플러스,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10310,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,155432,500,20170920,12282,6141201000,12,,0,,N,N,574,-99,-209,-172,-44,20220930.0,1266,,N,N,N
260660,KR7260660006,알리코제약,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6870,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,50914,500,20180212,15327,7663510500,12,,0,,N,N,1402,48,56,49,6,20211231.0,1052,,N,N,N
260930,KR7260930003,씨티케이,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27050,500,20171207,19341,9670795500,12,,0,,N,N,510,-142,-158,-148,-10,20220930.0,1170,,N,N,N
260970,KR7260970009,에스앤디,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15810,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,8529,500,20210929,4059,2029710000,12,,0,,N,N,614,92,94,77,15,20211231.0,641,,N,N,N
261200,KR7261200000,덴티스,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54269,500,20170626,14757,7378945000,12,,0,,N,N,695,88,122,92,39,20220930.0,1223,,N,N,N
261780,KR7261780001,차백신연구소,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5400,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,570595,500,20211022,26429,13214581000,12,,0,,N,N,5,-61,-184,-184,-89,20211231.0,1427,,N,N,N
262260,KR7262260003,에이프로,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,112776,500,20200716,14440,7220321500,12,,0,,N,N,533,-49,-29,-23,-5,20220930.0,1748,,N,N,N
262840,KR7262840002,아이퀘스트,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7780,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,29630,100,20210205,9860,986000000,12,,0,,N,N,264,44,33,29,7,20221231.0,767,,N,N,N
263020,KR7263020000,디케이앤디,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,47618,500,20181120,15526,7763202000,12,,0,,N,N,862,74,82,68,15,20220930.0,481,,N,N,N
263050,KR7263050007,유틸렉스,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,407489,500,20181224,36762,18381427500,12,,0,,N,N,1,-272,-255,-255,-40,20220930.0,1907,,N,N,N
263540,KR7263540007,어스앤에어로스페이스,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,5950,1,1,Y,N,Y,0,N,N,N,1,0,2,100,N,90,0,500,20170915,10494,5247045500,12,,0,,N,N,203,-30,-50,-50,-860,20211231.0,1141,,N,N,N
263600,KR7263600009,덕우전자,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11550,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,508951,500,20170828,15930,8037610500,12,,0,,N,N,1465,98,128,95,12,20220930.0,1839,,N,N,N
263690,KR7263690000,디알젬,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10820,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,13974,500,20181122,11325,5662805000,12,,0,,N,N,830,140,183,166,32,20220930.0,1225,,N,N,N
263700,KR7263700007,케어랩스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8130,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,192789,500,20180328,18325,9260733000,12,,0,,N,N,668,-37,-114,-124,-16,20220930.0,1489,,N,N,N
263720,KR7263720005,디앤씨미디어,ST,2.0,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19730,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,33633,500,20170801,12275,6137555500,12,,0,,N,N,612,59,70,61,9,20221231.0,2421,,N,N,N
263750,KR7263750002,펄어비스,ST,1.0,1007,1017,1035,,N,Y,,Y,,,,,N,,,0,,,N,,,,,Y,42900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,248830,100,20170914,64235,6622250000,12,,0,,N,Y,2827,129,520,592,10,20220930.0,27557,,N,N,Y
263770,KR7263770000,유에스티,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3865,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,74462,100,20170406,23700,2370017200,12,,0,,N,N,661,73,72,56,10,20211231.0,916,,N,N,N
263800,KR7263800005,데이타솔루션,ST,3.0,1007,1018,1039,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,424973,500,20170803,16203,8101790000,12,,0,,N,N,991,27,29,24,8,20221231.0,1262,,N,N,N
263810,KR7263810004,상신전자,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3770,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,5431460,500,20171016,14244,7122359000,12,,0,,N,N,1113,8,13,11,3,20221231.0,537,,N,N,N
263860,KR7263860009,지니언스,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10140,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,50571,500,20170802,9444,4722300000,12,,0,,N,N,226,30,40,36,11,20220930.0,957,,N,N,N
263920,KR7263920001,휴엠앤씨,ST,3.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1025,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,132993,500,20170928,49045,24522567000,12,,0,,N,N,338,17,19,14,5,20220930.0,502,,N,N,N
264450,KR7264450008,유비쿼스,ST,3.0,1007,1018,1038,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14170,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,12785,500,20170331,10245,5122853000,12,,0,,N,N,969,170,203,155,16,20220930.0,1451,,N,N,N
264660,KR7264660002,씨앤지하이테크,ST,3.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12350,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,12376,500,20180125,8556,4278271000,12,,0,,N,N,1094,117,73,58,10,20220930.0,1056,,N,N,N
264850,KR7264850009,이랜시스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2865,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,3273155,100,20170601,29543,2954331200,12,,0,,N,N,644,44,51,42,14,20220930.0,846,,N,N,N
265520,KR7265520007,AP시스템,ST,2.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,20100,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,76976,500,20170407,15281,7640710500,12,,0,,N,N,3497,627,1076,814,47,20220930.0,3071,,N,N,N
265560,KR7265560003,영화테크,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11480,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,74582,500,20171026,10690,5345090000,12,,0,,N,N,325,10,13,6,1,20220930.0,1227,,N,N,N
265740,KR7265740001,엔에프씨,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8780,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,7707,100,20201202,8931,893180000,12,,0,,N,N,238,19,24,23,5,20220930.0,784,,N,N,N
267320,KR7267320000,나인테크,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3395,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,850118,100,20170622,39396,3939655400,12,,0,,N,N,621,28,-5,-4,-4,20220930.0,1337,,N,N,N
267790,KR7267790004,배럴,ST,3.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8210,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14020,500,20180201,7885,3942750000,12,,0,,N,N,319,-26,-32,-28,-11,20220930.0,647,,N,N,N
267980,KR7267980001,매일유업,ST,2.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,49300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,17984,500,20170605,7843,3921819000,12,,0,,N,N,12442,413,142,89,2,20220930.0,3866,,N,N,N
268600,KR7268600004,셀리버리,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,11100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,618727,500,20181109,36564,18282193500,12,,0,,N,N,176,-429,-474,-475,-119,20220930.0,4058,,N,N,N
269620,KR7269620001,시스웍,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,889,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20171226,108582,10858253600,12,,0,,N,N,265,-52,9,-1,0,20220930.0,965,,N,N,N
270520,KR7270520000,지엔원에너지,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6880,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,6823137,100,20170822,39671,3967119100,12,,0,,N,N,251,-11,-11,-9,-3,20211231.0,2729,,N,N,N
270660,KR7270660004,에브리봇,ST,2.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17480,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1385681,500,20210728,12191,6095671000,12,,0,,N,N,511,101,105,95,26,20211231.0,2131,,N,N,N
270870,KR7270870009,뉴트리,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8650,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,18863,500,20181213,9200,4600112000,12,,0,,N,N,1571,73,99,85,12,20220930.0,795,,N,N,N
272110,KR7272110008,케이엔제이,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,18760,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,881819,500,20191025,7945,3972697500,12,,0,,N,N,507,119,141,126,34,20220930.0,1490,,N,N,N
272290,KR7272290008,이녹스첨단소재,ST,1.0,1007,1018,1041,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,36500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,232995,500,20170710,20125,10062829000,12,,0,,N,Y,4072,908,1066,898,35,20220930.0,7345,,N,N,Y
273060,KR7273060004,와이즈버즈,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1436,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,194881,100,20170807,50459,5045958200,12,,0,,N,N,158,26,26,22,5,20221231.0,724,,N,N,N
273640,KR7273640003,와이엠텍,ST,2.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19770,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,78760,500,20210910,10966,5483000000,12,,0,,N,N,300,70,74,64,17,20211231.0,2167,,N,N,N
274090,KR7274090000,켄코아에어로스페이스,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,501353,500,20200303,12516,6258013500,12,,0,,N,N,548,42,20,24,9,20220930.0,1971,,N,N,N
275630,KR7275630002,에스에스알,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,265393,500,20180806,6017,3008994500,12,,0,,N,N,107,16,16,16,7,20211231.0,302,,N,N,N
276040,KR7276040003,스코넥,ST,3.0,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,383171,500,20220204,12460,6230412000,12,,0,,N,N,25,-34,-33,-33,-33,20220930.0,1628,,N,N,N
276730,KR7276730009,제주맥주,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1527,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,387640,500,20210526,57350,28675440500,12,,0,,N,N,192,-71,-71,-71,-18,20220930.0,875,,N,N,N
277070,KR7277070009,린드먼아시아,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7670,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,652342,500,20180314,13692,6846000000,12,,0,,N,N,79,53,53,39,10,20220930.0,1050,,N,N,N
277410,KR7277410007,인산가,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1779,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,86262,100,20170929,32383,3238334900,12,,0,,N,N,335,47,40,38,7,20221231.0,576,,N,N,N
277810,KR7277810008,레인보우로보틱스,ST,1.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,120700,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,8862122,500,20210203,19027,9513788000,12,,0,,N,N,136,13,31,58,11,20221231.0,22966,,N,N,N
277880,KR7277880001,티에스아이,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,248837,500,20200722,18970,9485359500,12,,0,,N,N,1090,18,105,80,23,20220930.0,1878,,N,N,N
278280,KR7278280003,천보,ST,1.0,0,1009,1023,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,224500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,134990,500,20190211,10000,5000000000,12,,0,,N,Y,3289,565,361,428,12,20221231.0,22450,,N,N,Y
278650,KR7278650007,노터스,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4495,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,991556,100,20191127,74348,7434838900,12,,0,,N,N,615,40,3,-5,-1,20220930.0,3341,,N,N,N
279600,KR7279600001,미디어젠,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,78303,500,20191105,4684,2342390500,12,,0,,N,N,150,-1,2,2,1,20211231.0,632,,N,N,N
281740,KR7281740001,레이크머티리얼즈,ST,2.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8160,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,8207792,100,20171212,65730,6573054800,12,,0,,N,N,940,253,229,185,37,20220930.0,5363,,N,N,N
282720,KR7282720002,금양그린파워,ST,0.0,0,1010,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,24550,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,4243934,500,20230313,12119,6059750000,12,,0,,N,N,1648,85,100,68,16,20220930.0,2975,,N,N,N
282880,KR7282880004,코윈테크,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,27500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,290217,500,20190805,9750,4875186500,12,,0,,N,N,1552,88,109,94,6,20220930.0,2681,,N,N,N
284620,KR7284620002,카이노스메드,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,215407,500,20180608,27922,13961198000,12,,0,,N,N,1,-81,-80,-80,-44,20220930.0,1996,,N,N,N
285490,KR7285490009,노바텍,ST,2.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,23800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,37053,500,20181102,10575,5287915500,12,,0,,N,N,900,271,244,132,16,20220930.0,2517,,N,N,N
286750,KR7286750005,나노브릭,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1385,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27664,500,20190819,20464,10232274500,12,,0,,N,N,58,-22,-22,-22,-26,20220930.0,283,,N,N,N
287410,KR7287410005,제이시스메디칼,ST,1.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8830,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,423619,100,20180508,74139,7413955400,12,,0,,N,N,847,252,269,211,48,20220930.0,6546,,N,N,N
288330,KR7288330004,브릿지바이오테라퓨틱스,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34199,500,20191220,19926,9963212500,12,,0,,N,N,10,-339,-338,-338,-85,20220930.0,1705,,N,N,N
288620,KR7288620008,에스퓨얼셀,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,21800,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,86924,500,20181015,6874,3437158000,12,,0,,N,N,337,14,7,5,1,20220930.0,1498,,N,N,N
288980,KR7288980006,모아데이타,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6933816,500,20220310,32785,16392816000,12,,0,,N,N,217,11,19,18,6,20221231.0,1662,,N,N,N
289010,KR7289010001,아이스크림에듀,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,108640,500,20190711,12864,6432018500,12,,0,,N,N,1286,-69,-85,-73,-10,20211231.0,667,,N,N,N
289080,KR7289080004,SV인베스트먼트,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2160,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,517356,500,20180706,53234,26617000000,3,,0,,N,N,181,30,30,20,4,20221231.0,1149,,N,N,N
289220,KR7289220006,자이언트스텝,ST,2.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,20250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,260124,500,20210324,22121,11060872500,12,,0,,N,N,288,-118,-86,-87,-9,20220930.0,4479,,N,N,N
290090,KR7290090000,트윔,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15510,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,83277,500,20211117,7358,3679437000,12,,0,,N,N,117,-58,-29,-29,-5,20220930.0,1141,,N,N,N
290120,KR7290120005,대유에이피,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5540,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,16933,500,20181207,11808,5904063500,12,,0,,N,N,1636,172,267,223,38,20220930.0,654,,N,N,N
290270,KR7290270008,휴네시온,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4660,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,16413,500,20180802,9607,4803836000,12,,0,,N,N,171,1,9,8,2,20220930.0,447,,N,N,N
290380,KR7290380005,대유,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3620,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,82385,500,20180810,24713,12356806000,12,,0,,N,N,333,90,22,14,2,20220930.0,894,,N,N,N
290520,KR7290520006,신도기연,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,110825,500,20200706,15929,7964681000,12,,0,,N,N,190,-18,90,71,15,20220930.0,939,,N,N,N
290550,KR7290550003,디케이티,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9800,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,51725,500,20181221,16462,8231333000,12,,0,,N,N,2884,175,250,191,27,20220930.0,1613,,N,N,N
290650,KR7290650001,엘앤씨바이오,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,23200,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,163256,500,20181101,22684,11388443500,12,,0,,N,N,369,64,39,30,4,20220930.0,5262,,N,N,Y
290660,KR7290660000,네오펙트,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1298,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,230811,500,20181128,19932,9966329000,12,,0,,N,N,181,-63,-67,-66,-80,20220930.0,258,,N,N,N
290670,KR7290670009,대보마그네틱,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,65000,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,366518,500,20181106,7824,3912250000,12,,0,,N,N,429,58,63,50,10,20211231.0,5085,,N,N,N
290690,KR7290690007,소룩스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,19986,100,20201106,8256,825684300,12,,0,,N,N,700,51,52,42,9,20211231.0,565,,N,N,N
290720,KR7290720002,푸드나무,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8430,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,155450,500,20181004,13403,6701529000,12,,0,,N,N,1656,8,-1,-9,-2,20220930.0,1129,,N,N,N
290740,KR7290740000,액트로,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6650,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,29058,500,20180828,10065,5032505500,12,,0,,N,N,954,-60,0,-10,-2,20220930.0,669,,N,N,N
291230,KR7291230001,엔피,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1059651,100,20180913,41370,4137049400,12,,0,,N,N,295,-2,-2,-4,1,20220930.0,2593,,N,N,N
291650,KR7291650000,압타머사이언스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4535,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44443,500,20200916,8490,4245063000,12,,0,,N,N,4,-83,-83,-71,-23,20221231.0,385,,N,N,N
291810,KR7291810000,핀텔,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8530,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,866218,500,20221020,10807,5403706000,12,,0,,N,N,82,-9,-24,-24,-94,20211231.0,921,,N,N,N
293490,KR7293490009,카카오게임즈,ST,1.0,1007,1017,1035,,N,Y,,Y,,,,,N,,,0,,,N,,,,,Y,43850,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,528379,100,20200910,82404,8240454500,12,,0,,N,Y,9120,1669,1776,1035,4,20220930.0,36134,KAO,N,N,Y
